published_date,published_time,report_generated_at,captured_at,company,presence_handle,message,post_link,link,link_title,link_description,image,post_type,posted_domain,posted_url,engagement_total,likes,comments,shares,followers,engagement_rate_by_follower,engagement_rate_by_view,engagement_rate_lift,views,post_tag_ugc,post_tag_contests
4/28/2024,12:31:02 p. m.,25/07/2025 11:04,19/07/2025 21:30,Elvie | Women’s Health,elvieofficial,Replying to @🧕Safah🧕🤷‍♀️Marawa🤷‍♀️ do you have anymore questions about the Elvie Trainer? #elvie #kegels #pelvicfloorexercises #pelvichealth,https://www.tiktok.com/@elvieofficial/video/7362987159764176171,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1716714679517892637,video,,,374,345,4,25,115273,0.003244472,0.013432943035701458,-1.413806071,27842,0,0
2/2/2024,03:00:00 p. m.,25/07/2025 11:04,13/07/2025 21:37,Babylist,babylist,No more hand washing bottles? TELL US MORE. 🤯 #babylistpartner #babyproduct #babytok #babybottle #babytiktok #newparent #parenthack #Parentsmusthave #babymusthave #babybottletok #babybottlehack #cleantok #cleaningtok #cleantiktok,https://www.tiktok.com/@babylist/video/7330708187785727278,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8727275877818070337,video,,,4209,3858,47,304,1300000,0.003237692,0.006583794,-1.417592112,639297,0,0
2/5/2024,10:35:30 a. m.,25/07/2025 11:04,21/07/2025 08:40,LansinohUSA,lansinohusa,POV you got a Valentines Gift for a new or expecting mom that she ACTUALLY needs🌹❤️ #lansinoh #lansinohusa #ValentinesDay #valentinesdaygift #momgiftideas,https://www.tiktok.com/@lansinohusa/video/7332157180881194282,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2824911880817512337,video,,,37,31,3,3,11500,0.003217391,0.010541310541310541,-1.425633902,3510,0,0
2/23/2024,03:19:10 a. m.,25/07/2025 11:04,19/07/2025 19:24,Momcozy Official,momcozyofficial,You all need to see this! Unboxing the M5 Momcozy breast pump and it's packed with features. Check out these parts! 🎁🍼#momcozy #momcozypump #momcozyuk #momcozym5 #beacozymom #cozypowerbymomcozy #unboxing,https://www.tiktok.com/@momcozyofficial/video/7338724277967015211,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1125107697724278337,video,,,667,334,39,294,208200,0.00320365,0.007949088,-1.431890434,83909,0,0
7/19/2024,02:00:00 p. m.,25/07/2025 11:04,21/07/2025 01:52,Babylist,babylist,Your toddler will be OBSESSED with the Nuna DEMI Next riding board 🛹 #babylistpartner #babytok #babygear #babygearmusthave #stroller #strollerreview #strollersoftiktok #toddlersoftiktok,https://www.tiktok.com/@babylist/video/7392682331699416363,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3636149961332862937,video,,,4291,3885,10,396,1341169,0.003199448,0.002846672,-1.434593202,1507374,0,0
4/9/2024,06:42:55 a. m.,25/07/2025 11:04,24/07/2025 17:27,Motif Medical,motifmedical,Save 15% off no code necessary on Motif Luna resupply kits! Shop today to refresh your pumping parts. We recommend replacing your parts every 90 days. #exclusivepumping #motifluna #pumpingmama #motifmedical,https://www.tiktok.com/@motifmedical/video/7355846862726843691,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1963486272686485537,video,,,50,37,2,11,15795,0.003165559,0.019516003,-1.448980637,2562,0,0
2/27/2024,04:04:26 p. m.,25/07/2025 11:04,21/07/2025 01:52,Babylist,babylist,"In case you missed it, we’re screaming congrats to Gabourney Sidibe ✨‼️ #pregnant #pregnancyannouncement #pregnanttok #pregnancy #pregnancytok #pregnancyannouncementtok #pregnantannouncement #pregnancyannouncements",https://www.tiktok.com/@babylist/video/7340406006511308074,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/4708031156006040437,video,,,4086,4010,39,37,1300000,0.003143077,0.060096189,-1.460330994,67991,0,0
3/9/2024,08:00:07 a. m.,25/07/2025 11:04,21/04/2025 07:57,Medela,medela_official,"Literally love this pump so much, definitely worth the money! - @nikolemckenna_",https://www.tiktok.com/@medela_official/video/7344363117834538283,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3828354387113634437,video,,,66,51,7,8,21000,0.003142857,0.017341040462427744,-1.459451136,3806,0,0
7/9/2024,09:02:26 a. m.,25/07/2025 11:04,24/07/2025 17:37,BabyBuddha,mybabybuddha,"The top things you need to know about our UV 3-in-1 Sterilizer -Kills 99.9% of bacteria -No chemicals, steam, or water -Acts as hygienic storage -Auto shut-off mode -Gentle on parts, so they last longer • • #motherhoodjourney #worldenvironmentday #sterilizer #newmomtips",https://www.tiktok.com/@mybabybuddha/video/7389651574273953066,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6603593724751569837,video,,,18,14,4,0,5802,0.003102378,0.032085561,-1.478481827,561,0,0
2/29/2024,07:44:37 a. m.,25/07/2025 11:04,24/07/2025 17:37,BabyBuddha,mybabybuddha,Hey mamas! Unpack the BabyBuddha Pump with us! Curious about what's inside the box? The compact and powerful pump comes with additional accessories that may help with your pumping experience and make expressing milk a breeze. #babybuddhamagic #pumpingperfection #unboxing #whatsinthebox,https://www.tiktok.com/@mybabybuddha/video/7341019064208330026,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6200338024609101437,video,,,18,13,5,0,5802,0.003102378,0.02284264,-1.478481827,788,0,0
2/9/2024,01:57:14 p. m.,25/07/2025 11:04,24/07/2025 17:37,BabyBuddha,mybabybuddha,"Did you know these breastfeeding facts? As new mamas, we’re all learning together! 🍼 Follow along for more! #breastfeedingfacts #newmomlife #babybuddhapumping",https://www.tiktok.com/@mybabybuddha/video/7333693599210638638,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8368360129953963337,video,,,18,18,0,0,5802,0.003102378,0.029268293,-1.478481827,615,0,0
1/22/2024,02:31:41 p. m.,25/07/2025 11:04,24/07/2025 17:37,BabyBuddha,mybabybuddha,So your brand new BabyBuddha Pump has arrived in the mail.... now what? 🤔 Start your journey with these helpful tips. Tag a fellow pumping mama in the comments who may find these tips helpful! 💕✨ #pumpingtips #momsupport #babybuddhawisdom,https://www.tiktok.com/@mybabybuddha/video/7327022963557993771,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1773997553692207237,video,,,18,17,1,0,5802,0.003102378,0.020954598370197905,-1.478481827,859,0,0
1/17/2024,08:18:22 a. m.,25/07/2025 11:04,24/07/2025 17:27,Motif Medical,motifmedical,Supporting every mother’s journey! @Cat Janice sending love to you and your family. 🤍 #motifmedical #breastfeedingjourney #MomsofTikTok,https://www.tiktok.com/@motifmedical/video/7325071388111375659,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/9565731118831705237,video,,,49,47,0,2,15795,0.003102248,0.019702452754322478,-1.478552208,2487,0,0
11/19/2024,09:15:00 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"After trying them all, she’s finally found the one! 🙌💖 Zomee - the perfect pump for busy moms! #fypsounds #fyp#foryoupage #Zomee #zomeez2 #MomWin #Breastfeeding #pumpingmom #breastpump @errbearr_x3",https://www.tiktok.com/@zomee.pump/video/7439000061574384939,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/9394834751600009347,video,,,7,7,0,0,2274,0.003078276,0.044303797,-1.490055255,158,0,0
10/2/2024,08:15:00 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"No more choosing between Mommy and Me time and pumping time! With Zomee, you can do anything, anytime, anywhere! 💪💖🍼✨ #fyp #foryou #zomee #breastpump #zomeez2 #pumpingmom #MomsofTikTok",https://www.tiktok.com/@zomee.pump/video/7420915169003588910,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0198853009615190247,video,,,7,7,0,0,2274,0.003078276,0.018181818,-1.490055255,385,0,0
5/20/2024,08:35:37 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,Say hello to hassle-free pumping with Zomee Z2 Double Electric Breast pump and Hands Free Collection Cups! 👋! #fyp #ZomeeBreastPump,https://www.tiktok.com/@zomee.pump/video/7371090361911119150,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/0519111191630901737,video,,,7,7,0,0,2274,0.003078276,0.017766497461928935,-1.490055255,394,0,0
5/12/2024,09:00:50 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"Happy Mother's Day from Zomee! 💗 Treat yourself with our 25% off sale! Just apply the code ""LoveMom"" at checkout 🤱 🍼💙🎉#fyp #Zomee #MothersDaySale",https://www.tiktok.com/@zomee.pump/video/7368128217653447982,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2897443567128218637,video,,,7,6,1,0,2274,0.003078276,0.020527859237536656,-1.490055255,341,0,0
4/26/2024,08:38:39 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"Pumping on-the-go has never been more convenient, allowing @hqcrocker to cherish every moment with her family while taking care of herself!🤱🌸💪 #fyp #ZomeeFit #Zomeebreastpump",https://www.tiktok.com/@zomee.pump/video/7362185074210589995,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/5999850124705812637,video,,,7,7,0,0,2274,0.003078276,0.022727272727272728,-1.490055255,308,0,0
4/10/2024,08:30:43 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"Enjoy the comfort, convenience and the powerful suction of the Zomee Fit, that is making the lives of moms easier all around the world! 🤱💪🌎❤️ #fyp #ZomeeFit #ZomeeBreastPump #ThePerfectFit #BreastfeedingMadeEasy",https://www.tiktok.com/@zomee.pump/video/7356245676667211051,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1501127666765426537,video,,,7,7,0,0,2274,0.003078276,0.021084337,-1.490055255,332,0,0
3/5/2024,09:30:40 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,"Something new is coming, Can you guess what it is? 👀 #fyp #zomee #zomeebreastpump",https://www.tiktok.com/@zomee.pump/video/7342902120519175466,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/6645719150212092437,video,,,7,4,3,0,2274,0.003078276,0.020057307,-1.490055255,349,0,0
2/29/2024,10:00:45 a. m.,25/07/2025 11:04,24/07/2025 17:33,Zomee,zomee.pump,Stay stylish and prepared on your lactation journey with the Zomee Cross Body Bag! #fyp #zomeecrossbodybag #zomeefit,https://www.tiktok.com/@zomee.pump/video/7341054309397843243,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3423487939034501437,video,,,7,7,0,0,2274,0.003078276,0.008413462,-1.490055255,832,0,0
6/8/2024,04:25:12 p. m.,25/07/2025 11:04,21/07/2025 01:52,Babylist,babylist,#duet with @Chandler POV: All of your coworkers have babies 🤣 #babytok #babytiktok #babytiktoks #socialmedia #socialmediamanager #babylist #babytiktoks #relatable #relatableparent,https://www.tiktok.com/@babylist/video/7378261896727694623,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3264967276981628737,video,,,4095,4035,20,40,1332911,0.003072223,0.089950577,-1.494087473,45525,0,0
9/8/2024,02:00:42 p. m.,25/07/2025 11:04,21/07/2025 01:52,Babylist,babylist,Here's how you can let your parents know - THEY'RE GONNA BE GRANDPARENTS! Happy Grandparent's Day 👴👵 #grandparents #grandma #grandpa #grandparentsday #pregnancyannouncement #pregnancyannouncementidea #pregnancyannouncementtok #pregnant #pregnancy,https://www.tiktok.com/@babylist/video/7412364664199335211,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1125339914664632147,video,,,4059,2413,30,1616,1348457,0.003010107,0.011231882052786248,-1.524978803,361382,0,0
2/26/2024,02:12:33 p. m.,25/07/2025 11:04,21/07/2025 08:40,LansinohUSA,lansinohusa,DiscreetDuo Wearable Pump Review✨ Mamas love us for our: 💜 fewer pieces for easy cleaning + assembly 💜 2 flange size inserts included in the box (21 & 24mm) 💜 compact & discreet under your clothes 💜 100% free with most insurance companies! Click the link in our bio to get yours today!✨ @noeltherese,https://www.tiktok.com/@lansinohusa/video/7340006066660445483,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3845440666606000437,video,,,37,28,4,5,12300,0.00300813,0.008902791,-1.524810469,4156,0,0
8/26/2024,02:00:07 p. m.,25/07/2025 11:04,21/04/2025 07:57,Medela,medela_official,"We're here for you during each stage of your breastfeeding journey, and part of that journey is the end 💛 From the first latch to the last snuggle, we will always be there to support you, educate you, and cheer you on. We are proud of you mama, and you should be too! Remember, once a Medela Mom, always a Medela Mom 🤰💖 Share your favorite breastfeeding memory in the comments 🤱 🎥 @sunkissed.mama #HappyNationalBreastfeedingMonth #WereProudOfYouMama",https://www.tiktok.com/@medela_official/video/7407540392733838634,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/4368383372930457047,video,,,69,62,2,5,23186,0.002975934,0.036624204,-1.541317289,1884,1,0
7/29/2024,09:31:09 a. m.,25/07/2025 11:04,21/07/2025 08:40,LansinohUSA,lansinohusa,"""hands-free pumping with @lansinohusa 🍼 love how this allows me to get things done and not be tied down with tubes or cords 🥲"" @itsmarisaherr 💜💜",https://www.tiktok.com/@lansinohusa/video/7397080698466602282,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2822066648960807937,video,,,46,32,8,6,15583,0.002951935,0.025527192008879023,-1.553841346,1802,0,0
8/30/2024,11:57:26 a. m.,25/07/2025 11:04,19/07/2025 00:58,Willow Pump,willowpump,It’s 👏 time 👏 we 👏 prioritize 👏 parents 👏 Whos with us?! @chamberofmothers #withwillow #votelikeamother,https://www.tiktok.com/@willowpump/video/7408993099013164318,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8134613109903998047,video,,,61,54,0,7,20800,0.002932692,0.048644338,-1.564041759,1254,0,0
12/18/2024,09:10:15 a. m.,25/07/2025 11:04,24/07/2025 17:37,BabyBuddha,mybabybuddha,@alondradrobles Thanks for sharing--we love a good unboxing! Tag us for your chance to be featured! #BreastPump #BabyBuddha #CompactButMighty #EfficientPumping #MomLife #BreastfeedingJourney #PumpingLove,https://www.tiktok.com/@mybabybuddha/video/7449769415656213802,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2083126565149679447,video,,,17,16,1,0,5802,0.002930024,0.017471736896197326,-1.565451916,973,0,0
4/15/2024,08:01:53 a. m.,25/07/2025 11:04,24/07/2025 17:37,BabyBuddha,mybabybuddha,,https://www.tiktok.com/@mybabybuddha/video/7358093664641371438,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8341731464663908537,video,,,17,14,3,0,5802,0.002930024,0.021935484,-1.565451916,775,0,0
3/20/2024,11:01:45 a. m.,25/07/2025 11:04,24/07/2025 17:37,BabyBuddha,mybabybuddha,YOU'RE DOING IT! Embrace every tiny victory along your breastfeeding journey – from discovering the perfect flange fit to having a spill-free pumping session. Each moment is a testament to your dedication and love. 💖🤱 • • • #BabyBuddha #LactationSupport #PumpingMom #NursingMom #MotherhoodLife #PortableBreastPump,https://www.tiktok.com/@mybabybuddha/video/7348491694398098731,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1378908934961948437,video,,,17,16,1,0,5802,0.002930024,0.036016949152542374,-1.565451916,472,0,0
2/2/2024,12:42:39 p. m.,25/07/2025 11:04,24/07/2025 17:37,BabyBuddha,mybabybuddha,Stop what you’re doing and hand the phone to your partner! 💖 #valentinesdaygifts #newmomessentials #giftsforher #thoughtfulpresents #momlifelove,https://www.tiktok.com/@mybabybuddha/video/7331076666212781358,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/8531872126666701337,video,,,17,17,0,0,5802,0.002930024,0.030965391621129327,-1.565451916,549,0,0
6/21/2024,06:30:15 a. m.,25/07/2025 11:04,24/07/2025 17:27,Motif Medical,motifmedical,"Every mother’s pumping journey is unique. Finding the right breast pumps to meet your needs no longer has to feel complicated and restrictive. Meet the perfect pair: Motif Aura and Luna Whether it’s hands-free convenience or a powerful customizable experience, the Perfect Pair has your busy schedule in mind to help you stay on track with your pumping routine. 🍼",https://www.tiktok.com/@motifmedical/video/7382932846387711275,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/5721177836482392837,video,,,46,45,0,1,15795,0.002912314,0.048319328,-1.574981244,952,0,0
6/13/2024,04:00:23 a. m.,25/07/2025 11:04,24/07/2025 17:27,Motif Medical,motifmedical,"The Motif Aura is convenient to use when you are working, driving in the car, doing dishes or enjoying playtime. Our #motifmoms absolutely love the hands-free versatility app function! Maximize your time with hands-free pumping. 🍼 #motifaura #pumpyourway #breastfeeding #handsfreepumping #handsfreepumps #breastfeedingworkingmom",https://www.tiktok.com/@motifmedical/video/7379925538875526443,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/3446255788355299737,video,,,46,46,0,0,15795,0.002912314,0.053864168618266976,-1.574981244,854,0,0
7/23/2024,08:00:41 a. m.,25/07/2025 11:04,19/07/2025 00:58,Willow Pump,willowpump,"Sun's out, pumps out. ☀️🍼 #willow #withwillow #pumpingmom #summerofthepump",https://www.tiktok.com/@willowpump/video/7394830874463817002,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/2007183644780384937,video,,,60,31,1,28,20700,0.002898551,0.000328474,-1.582464678,182663,0,0
9/27/2024,10:00:07 p. m.,25/07/2025 11:04,21/04/2025 07:57,Medela,medela_official,"""Me and my Medela hand pump against the world"" 🌍 💛 Need a hand with Harmony? This video has you covered! ✨ Start with Stimulation mode until you reach a letdown ✨ Once in Expression mode, hold the pump down for 5-10 seconds ✨ Save time! Many moms find this trick shortens their pumping sessions P.S. Harmony will be on sale next month! 🤭 #HarmonyHack #ManualPump #HarmonyPump 🎥 @erikaaboicee",https://www.tiktok.com/@medela_official/video/7419538833001188651,,,,https://rivaliq-prod-shared-media.s3.amazonaws.com/tt1/1568811003388359147,video,,,72,66,4,2,24917,0.002889593,0.022045315,-1.587374301,3266,1,0
