Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type,Last Seen,Duration,Text,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,focus_vs_other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,595810342,300,600,Image,2024-04-25,0,"PHILIPS AVENT Philips AVENT Anti-Colic Baby Bottles wit.. AirFree vent keeps nipple full of milk, not air innovation 20% off $ 2399 $29.99 Limited time deal you prime",https://www.amazon.com/dp/B0961QRR5K?aref=12MAcnrgh1&aaxitk=598f69649038c4e4fe3e92279ed1c4a8&language=en_US&tag=ss-us-20&smid=ATVPDKIKX0DER&ref=dacx_dp_580145096152795015_587885405658830446,https://s3.amazonaws.com/YM_Ads/Zs00LwuVofnFjrfYi6q-Gw.png,,Banner,Other,Indirect,milesplit.com,114.04,77491,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,593990603,160,600,Image,2024-04-23,0,"PHILIPS AVENT Philips AVENT Natur... $25.59 $31.99 Limited time deal PHILIPS AVENT UPS NT 20% off 16,795 prime",https://www.amazon.com/dp/B0964FWX8Q?aref=F2PlO5fe06&aaxitk=8d1c6a2b28f03f0df06ac554209e630d&language=en_US&tag=ss-us-20&smid=ATVPDKIKX0DER&ref=dacx_dp_586730157447560368_589544636842816904,https://s3.amazonaws.com/YM_Ads/1NvvRJcn2dofRzkD5AO4iA.png,,Banner,Other,Indirect,chess.com,49.79,9432,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,724198414,160,600,Image,2024-10-29,0,"PHILIPS AVENT Crystal clear view, even when your Wi-Fi is down night and day innovation New & Notable Share the Care Shop now you",https://www.amazon.com/stores/page/6C5FA01D-2591-40E2-9B2B-73E5F88AC168?aref=R2UdJiuX7H&aaxitk=0217c44d9fe68d06888ace220acb22ca&ref=AAP_594462634068746519&tag=ss-us-20&ingress=0&visitId=f1abef43-7444-4b26-a08d-78ce98d39617,https://s3.amazonaws.com/YM_Ads/lPuP2BqMNkMAmOyG4uL6RQ.png,,Banner,Other,Indirect,chess.com,44.67,8454,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,593991854,160,600,Image,2024-04-23,0,"PHILIPS AVENT Philips AVENT Natur... $23.99 $29.99 Limited time deal Climate Pledge Friendly 20% off 16,795 prime",https://www.amazon.com/dp/B09649R98Q?aref=HiBVFMf5rx&aaxitk=cc2323ccd6cca7d763f73b0fde7fa797&language=en_US&tag=ss-us-20&smid=ATVPDKIKX0DER&ref=dacx_dp_586730157447560368_591464623129797643,https://s3.amazonaws.com/YM_Ads/wCMSl-PSAnYozFlcYtoL7g.png,,Banner,Other,Indirect,chess.com,49.79,9432,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,670785944,970,90,Image,2024-08-15,0,PHILIPS AVENT,,https://s3.amazonaws.com/YM_Ads/yX3_t9QO2qcQxB0XprQuoA.png,,Banner,Other,Direct,thebump.com,1286.4,84358,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,511949674,640,360,Video,2024-02-23,15,,,https://s3.amazonaws.com/YM_Ads/NYkakzdNnBGKRerZcJIgWQ.mp4,,Other,Other,Direct,thebump.com,484.38,19262,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,670785944,970,90,Image,2024-08-15,0,PHILIPS AVENT,,https://s3.amazonaws.com/YM_Ads/yX3_t9QO2qcQxB0XprQuoA.png,,Banner,Other,Indirect,thebump.com,75.82,6345,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,511949674,640,360,Video,2024-02-23,15,,,https://s3.amazonaws.com/YM_Ads/NYkakzdNnBGKRerZcJIgWQ.mp4,,Other,Other,Indirect,thebump.com,434.68,8516,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,666471513,970,250,Image,2024-11-28,0,PHILIPS Share The Care AVENT Learn More PHILIPS AVENT I,,https://s3.amazonaws.com/YM_Ads/sa4y8seNMcA3SufGZYr7Ug.jpg,,Banner,Other,Direct,thebump.com,920.95,117843,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,670773403,970,250,Image,2024-12-25,0,PHILIPS Share The Care AVENT Learn More PHILIPS AVENT I,,https://s3.amazonaws.com/YM_Ads/ENc-qYnAGS3vWfSqGXl03w.png,,Banner,Other,Direct,thebump.com,1339.3,171840,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,666471513,970,250,Image,2024-11-28,0,PHILIPS Share The Care AVENT Learn More PHILIPS AVENT I,,https://s3.amazonaws.com/YM_Ads/sa4y8seNMcA3SufGZYr7Ug.jpg,,Banner,Other,Indirect,thebump.com,121.46,9847,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,670773403,970,250,Image,2024-12-25,0,PHILIPS Share The Care AVENT Learn More PHILIPS AVENT I,,https://s3.amazonaws.com/YM_Ads/ENc-qYnAGS3vWfSqGXl03w.png,,Banner,Other,Indirect,thebump.com,157.86,15637,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,503739714,1280,720,Video,2024-01-09,15,,,https://s3.amazonaws.com/YM_Ads/xeckePkMFeusUbH3mKOXMg.mp4,,Other,Other,Direct,thebump.com,254.67,10127,focus
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,619672513,970,90,Image,2024-09-25,0,PHILIPS AVENT,https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/eXIV_CVgWLqMX7Srl8YjJw.png,,Banner,Other,Indirect,thebump.com,229.04,18559,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Mobile Display,546274464,300,250,Image,2025-01-01,0,"PHILIPS AVENT Our Natural bottle allows baby to control the pace, like breastfeeding, so moms can self-care too. Share the care Learn More",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/Kn1Yyap9fXsmWv47RpZIyw.jpg,,Banner,Other,Direct,thebump.com,1894.78,188252,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,619672513,970,90,Image,2024-09-25,0,PHILIPS AVENT,https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/eXIV_CVgWLqMX7Srl8YjJw.png,,Banner,Other,Direct,thebump.com,131.56,8847,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,546274464,300,250,Image,2025-01-01,0,"PHILIPS AVENT Our Natural bottle allows baby to control the pace, like breastfeeding, so moms can self-care too. Share the care Learn More",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/Kn1Yyap9fXsmWv47RpZIyw.jpg,,Banner,Other,Direct,thebump.com,2554.56,167769,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Mobile Display,579642478,728,90,Image,2025-01-01,0,"PHILIPS AVENT Our Anti-colic Baby Bottle with AirFree vent is designed to reduce feeding issues, so mom can feel at ease. Share the care Learn More",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/W_SJxyNgtxV_lJ0Jb-Q1hw.jpg,,Banner,Other,Direct,thebump.com,184.13,18435,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Mobile Display,585957660,320,50,Image,2024-12-31,0,PHILIPS Baby controls AVENT the pace like breastfeeding Learn More,https://www.philips.ca/c-m-mo/baby-bottles/natural-response,https://s3.amazonaws.com/YM_Ads/JIf_lx_SRmxhISNwHb2q_A.jpg,,Banner,Other,Direct,thebump.com,1632.74,152723,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,579642478,728,90,Image,2025-01-01,0,"PHILIPS AVENT Our Anti-colic Baby Bottle with AirFree vent is designed to reduce feeding issues, so mom can feel at ease. Share the care Learn More",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/W_SJxyNgtxV_lJ0Jb-Q1hw.jpg,,Banner,Other,Direct,thebump.com,5536.5,390411,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,585957660,320,50,Image,2024-12-31,0,PHILIPS Baby controls AVENT the pace like breastfeeding Learn More,https://www.philips.ca/c-m-mo/baby-bottles/natural-response,https://s3.amazonaws.com/YM_Ads/JIf_lx_SRmxhISNwHb2q_A.jpg,,Banner,Other,Direct,thebump.com,209.47,9840,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,579642478,728,90,Image,2025-01-01,0,"PHILIPS AVENT Our Anti-colic Baby Bottle with AirFree vent is designed to reduce feeding issues, so mom can feel at ease. Share the care Learn More",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/W_SJxyNgtxV_lJ0Jb-Q1hw.jpg,,Banner,Other,Indirect,thebump.com,89.86,10219,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,756476546,853,480,Video,2024-12-31,30,,,https://s3.amazonaws.com/YM_Ads/ThHA5CT6_dcWYNUm22OLrw.mp4,,Other,Other,Indirect,thebump.com,7421.71,145401,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,671856423,972,480,Video,2024-07-31,15,,,https://s3.amazonaws.com/YM_Ads/dJBWLCHLc_dNaQiSUxBsdg.mp4,,Other,Other,Indirect,thebump.com,4436.92,86925,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Mobile Display,584718776,320,50,Image,2024-12-30,0,PHILIPS AVENT Designed to reduce feeding issues Learn More,https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/8vQtBEx1KdthOCzGNz0tJQ.jpg,,Banner,Other,Direct,thebump.com,3234.49,302854,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,572818197,1280,720,Video,2024-03-19,15,,,https://s3.amazonaws.com/YM_Ads/OJU9pTeW32656FP6uWJJ4g.mp4,,Other,Other,Direct,thebump.com,252.49,10041,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,510843374,640,360,Video,2024-02-27,15,,,https://s3.amazonaws.com/YM_Ads/O70OLL1wXPyZQXACXNWs7Q.mp4,,Other,Other,Indirect,thebump.com,434.68,8516,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,548544105,300,600,Image,2025-01-01,0,"PHILIPS AVENT control the pace, like breastfeeding, Our Natural bottle allows baby to so moms can self-care too. Share the care PHILIPS Learn More AVENT",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/cuwCgcReU_GxcwnSDue1Bg.jpg,,Banner,Other,Direct,thebump.com,1281.61,78566,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,588403253,970,90,Image,2024-04-18,0,"PHILIPS AVENT Our Natural bottle allows baby to control the pace, like breastfeeding, so moms can self-care too. Share the care Learn More - -",https://www.usa.philips.com/c-m-mo/baby-bottles?utm_source=thebump.com&utm_medium=referral&utm_campaign=thebump&utm_content=banner,https://s3.amazonaws.com/YM_Ads/nKKMffzutrWjPXFtjjwprg.jpg,,Banner,Other,Direct,thebump.com,2392.84,157151,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,504079566,1280,720,Video,2024-01-09,15,,,https://s3.amazonaws.com/YM_Ads/kbiNKh6SwJWimDg4VTkOiQ.mp4,,Other,Other,Direct,thebump.com,254.67,10127,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,510843374,640,360,Video,2024-02-27,15,,,https://s3.amazonaws.com/YM_Ads/O70OLL1wXPyZQXACXNWs7Q.mp4,,Other,Other,Direct,thebump.com,1236.9,49187,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,548544105,300,600,Image,2025-01-01,0,"PHILIPS AVENT control the pace, like breastfeeding, Our Natural bottle allows baby to so moms can self-care too. Share the care PHILIPS Learn More AVENT",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/cuwCgcReU_GxcwnSDue1Bg.jpg,,Banner,Other,Indirect,thebump.com,88.3,9792,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,588403253,970,90,Image,2024-04-18,0,"PHILIPS AVENT Our Natural bottle allows baby to control the pace, like breastfeeding, so moms can self-care too. Share the care Learn More - -",https://www.usa.philips.com/c-m-mo/baby-bottles?utm_source=thebump.com&utm_medium=referral&utm_campaign=thebump&utm_content=banner,https://s3.amazonaws.com/YM_Ads/nKKMffzutrWjPXFtjjwprg.jpg,,Banner,Other,Indirect,thebump.com,124.03,10048,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Mobile Display,549153072,728,90,Image,2024-12-31,0,"PHILIPS AVENT Our Natural bottle allows baby to control the pace, like breastfeeding, so moms Share the care can self-care too. Learn More - -",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/jf71muH9shYA3zP31BFYhw.jpg,,Banner,Other,Direct,thebump.com,797.92,79361,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,761114536,853,480,Video,2024-12-22,15,,,https://s3.amazonaws.com/YM_Ads/3_orHGNslaEhLSDlkn91Hw.mp4,,Other,Other,Indirect,thebump.com,6739.78,132041,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,549153072,728,90,Image,2024-12-31,0,"PHILIPS AVENT Our Natural bottle allows baby to control the pace, like breastfeeding, so moms Share the care can self-care too. Learn More - -",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/jf71muH9shYA3zP31BFYhw.jpg,,Banner,Other,Direct,thebump.com,11155.48,783188,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,690912455,970,90,Image,2024-12-30,0,PHILIPS AVENT,,https://s3.amazonaws.com/YM_Ads/3kSL4hvKJrrb3xCJnQPIJA.png,,Banner,Other,Direct,thebump.com,2291.85,150877,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,549153072,728,90,Image,2024-12-31,0,"PHILIPS AVENT Our Natural bottle allows baby to control the pace, like breastfeeding, so moms Share the care can self-care too. Learn More - -",https://www.usa.philips.com/c-m-mo/philips-avent-baby-products,https://s3.amazonaws.com/YM_Ads/jf71muH9shYA3zP31BFYhw.jpg,,Banner,Other,Indirect,thebump.com,86.11,9672,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Display,690912455,970,90,Image,2024-12-30,0,PHILIPS AVENT,,https://s3.amazonaws.com/YM_Ads/3kSL4hvKJrrb3xCJnQPIJA.png,,Banner,Other,Indirect,thebump.com,329.86,26728,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Desktop Video,547578349,512,288,Video,2024-08-13,30,,,https://s3.amazonaws.com/YM_Ads/SMujSnF3rYgPH2NZbwc2WA.mp4,,Other,Other,Indirect,thebump.com,17276.44,338468,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Mobile Display,585957661,300,250,Image,2024-12-31,0,"PHILIPS AVENT Our Anti-colic Baby Bottle with AirFree vent is designed to reduce feeding issues, so mom can feel at ease. Share the care Learn More",https://www.philips.ca/c-m-mo/baby-bottles/anti-colic-with-airfree-vent,https://s3.amazonaws.com/YM_Ads/vwnoCgrrAHd2lnj9FTtCog.jpg,,Banner,Other,Direct,thebump.com,1219.17,121085,other
