published_date,published_time,report_generated_at,captured_at,company,presence_handle,message,post_link,link,link_title,link_description,image,post_type,posted_domain,posted_url,engagement_total,likes,comments,followers,engagement_rate_by_follower,engagement_rate_lift,estimated_impressions,engagement_rate_by_estimated_impression,post_tag_ugc,post_tag_contests
2/14/2024,03:00:21 p. m.,25/07/2025 11:01,01/04/2024 23:43,Babylist Baby Registry,babylist,This upcycle is just 🥺🥺🥺 📹: sewlittlekeepsakes #babyclothes #babyclothing #babyproduct #babygrow #baby,https://www.instagram.com/reel/C3V2P1vB17E/,,,,https://d1cdkkfhgor70g.cloudfront.net/C3V2P1vB17E?postNativeId=18069809140481320,reel,,,439,437,2,619738,0.000708364,-3.205229403,30109,0.014580358032481982,1,0
4/11/2024,01:00:20 p. m.,25/07/2025 11:01,03/06/2024 20:34,Babylist Baby Registry,babylist,Because 5 minutes is just too long to wait for a taco. #pregnancy #pregnant #pregnancycravings,https://www.instagram.com/reel/C5oZ7EFNye3/,,,,https://d1cdkkfhgor70g.cloudfront.net/C5oZ7EFNye3?postNativeId=18146589358312409,reel,,,439,434,5,628000,0.000699045,-3.248000191,31199,0.014070963812942722,0,0
1/30/2024,11:15:30 a. m.,25/07/2025 11:01,26/03/2024 04:41,Babylist Baby Registry,babylist,One of the many superpowers that comes with being a parent 😅 Quote: emily_tweets on Twitter,https://www.instagram.com/p/C2u37UapNtj/,,,,https://d1cdkkfhgor70g.cloudfront.net/C2u37UapNtj?postNativeId=17999851685455875,photo,,,437,434,3,618274,0.000706806,-3.21228949,26207,0.016674934177891402,0,0
1/26/2024,05:36:50 p. m.,25/07/2025 11:01,21/03/2024 06:10,Dr. Brown's,drbrowns,"Happy Friday! Happy Feeding. ™🍼 💙 Today we are giving away our NEW products. ⁠ ⁠ To enter:⁠ ⁠ 1. Like this post⁠ 2. Make sure you’re following drbrowns⁠ 3. Tag a parent friend. (Each additional tag on a separate line is an extra entry.) ⁠ ⁠ What is the prize?⁠ ⁠ - One (1) Dr. Brown’s Dr. Brown’s Natural Flow® Anti-Colic Options+™ Narrow Baby Bottle 8oz/250mL, 2-Pack (Squirrel and Goat)⁠ - One (1) Dr. Brown’s Dr. Brown’s™ Insta-Prep Warm Water Dispenser⁠ - One (1) Dr. Brown’s Dr. Brown’s™ Drying Tower⁠ ⁠ One (1) winner will be randomly chosen from all comments on Thursday, February 1st and announced in the comments below.⁠ Prize will be shipped in approximately a month and a half. ⁠ ⁠ (ATTENTION! BE CAUTIOUS OF FRAUDULENT ACCOUNTS CLAIMING TO BE DR. BROWN’S, WINNER IS ANNOUNCED BY US IN THE COMMENTS, YOU WILL NOT GET A PM FROM A DIFFERENT ACCOUNT. YOU WILL ONLY BE MESSAGED BY OUR VERIFIED ACCOUNT: drbrowns) ⁠⁠⁠ ⁠ This promotion is in no way sponsored, endorsed or administered by, or associated with Instagram. Valid in U.S. only. Void where prohibited. No purchase necessary to enter to win; see official rules at link in bio for more details.⁠ ⁠ #babyprep #babybottle #feedingbaby⁠",https://www.instagram.com/p/C2lQf-5pw8A/,,,,https://d1cdkkfhgor70g.cloudfront.net/C2lQf-5pw8A?postNativeId=18321684829187402,photo,,,1261,434,827,206742,0.00609939,2.6895423810782457,68919,0.018296841219402487,0,1
7/3/2024,10:32:13 a. m.,25/07/2025 11:01,15/08/2024 22:41,Momcozy,momcozy,"Prime Day is almost here! 🎉 Don’t miss out on Momcozy's deals and event calendar. 🗓️ Mom's comfort doesn't have to be costly! 🛒 ✨ 🅲elebrate 🅿rime 🅳ay with us! 💬 Comment below with what you're most excited to buy. Share your shopping list, and we'll pick one lucky winner to receive a $50 gift card! 💸 🗓️ Save the Date: Mom's Prime Day is coming soon! #MomsPrimeDay #SmartOption #CozyMom #Momcozy #PrimeDay #Giveaway #BeACozyMom #PrimeDay #PD #Amazon",https://www.instagram.com/p/C896S3gue3c/,,,,https://d1cdkkfhgor70g.cloudfront.net/C896S3gue3c?postNativeId=18030054265907949,carousel,,,650,432,218,197169,0.003296664,1.4531040563290918,26546,0.024485798237022526,0,1
4/13/2024,05:17:32 p. m.,25/07/2025 11:01,06/06/2024 19:22,Momcozy,momcozy,"Becoming a mom requires all the support you can get. Whether it's utilizing hands-free breast pumps to nourish your little one or having dad step in to feed the baby, it's all about sharing the load and being there for each other in the beautiful journey of parenthood. 🍼💕 Video by jamienkidd #Momcozy #BeACozyMom #CozyCare #CozyPowerByMomcozy #momcozybreastpump #momcozypump #momcozyM5 #momcozybottlewarmer #breastfeedingmoms #breastfeedingjourney #pumpingroutine #parenthood #parentinglife #partnersupport",https://www.instagram.com/reel/C5uEQjyJ7CT/,,,,https://d1cdkkfhgor70g.cloudfront.net/C5uEQjyJ7CT?postNativeId=18028331194960684,reel,,,438,430,8,171799,0.002549491,1.1236496550399104,19139,0.022885208213595278,0,0
7/22/2024,10:00:35 a. m.,25/07/2025 11:01,14/09/2024 00:20,Medela,medela_us,"""Y’all know I'm a breast milk fanatic 😂 She is teething, so these breast milk popsicles were perfect and super easy to make. I like to use freshly expressed breast milk for these, and the amount will depend on the size of your popsicle molds. It’s better to use molds with handles that baby can hold on their own (I got this mold on amazon) Truth loves them! Double tap if I should keep these coming, show this to your mommy friends, and tag us if y’all make them ✨✨"" 📷 by: prettyyungtay Have you made breast milk popsicles yet?",https://www.instagram.com/reel/C9uxuzbiQ2r/,,,,https://d1cdkkfhgor70g.cloudfront.net/C9uxuzbiQ2r?postNativeId=18007904519329091,reel,,,434,427,7,156059,0.002780999,1.2257093544595818,18582,0.023355935851899687,1,0
7/16/2024,08:19:19 a. m.,25/07/2025 11:01,13/09/2024 06:39,Momcozy,momcozy,Beach day made easy with the #Momcozy Portable Bottle Warmer! Warm bottles on the go so you can relax and enjoy the waves. 🌊☀️ 📹 by heysavlee #BeACozyMom #CozyOuting #MomcozyMoments #BeachDayEssentials #Momcozybottlewarmer #bottlewarmer #summervacation #summerouting #familyouting #summeressentials #mummusthaves #summervibes #momhack #babyessentials #amazon #primeday #bigsale,https://www.instagram.com/reel/C9fJZjeBXhZ/,,,,https://d1cdkkfhgor70g.cloudfront.net/C9fJZjeBXhZ?postNativeId=17904486273005077,reel,,,449,426,23,204585,0.002194687,-1.033875604,20247,0.022176124858003656,1,0
6/22/2024,08:17:03 a. m.,25/07/2025 11:01,15/08/2024 22:41,Momcozy,momcozy,"“Baby registry must-have ✅ This Momcozy portable bottle warmer has come in so handy when we’re out running errands & especially while we’re staying out at the beach 🏖️🍼 It’s super simple to use & I love how compact it is, we just throw it in the diaper bag on the way out 👏🏼” Big thanks to ohjackiday for sharing your experience with us! Final call to join our Momcozy baby registry campaign. Don’t miss out! Link in the bio. #momcozy #BeACozyMom #momcozybottlewarmer #bottlewarmer #cozyouting #babyregistry #babyregistrygift #babyregistryidea #momessentials #mommusthaves #babyfeeding #familyouting #summervacation #summertime",https://www.instagram.com/reel/C8hV_8-Ctjl/,,,,https://d1cdkkfhgor70g.cloudfront.net/C8hV_8-Ctjl?postNativeId=18006075872533295,reel,,,435,426,9,193791,0.002244686,-1.010839399,19576,0.022221087045361666,0,0
12/12/2024,05:33:22 p. m.,25/07/2025 11:01,08/01/2025 21:14,Dr. Brown's,drbrowns,"❤️ 💚 GIVEAWAY ❤️ 💚⁠ ⁠ “On the third day of #DrBrownsGiftmas, Dr. Brown’s gave to me some really amazing gifts for my baby.” 🎵 🎁 You could be singing this tune! We are holding 12 Days of Holiday Giveaways, which means for 12 days, we will be giving away different Dr. Brown’s goodies. ⁠🙌 🎄⁠ ⁠ To enter:⁠ ⁠ 1. Like this post⁠ 2. Make sure you’re following drbrowns⁠ 3. Tag a parent friend. (Each additional tag on a separate line is an extra entry.) ⁠ ⁠ -One (1) Dr. Brown’s Natural Flow® Anti-Colic Options+™ Wide-Neck Baby Bottle, 9oz/270mL, 2-Pack, Dinosaur ⁠ -One (1) Dr. Brown’s™ Insta-Prep Warm Water Dispenser⁠ -One (1) Dr. Brown’s™ Flexees™ Beaded Teether Rings, black, gray, & white⁠ -One (1) Dr. Brown’s® Baby Formula Dispenser⁠ -One (1) Dr. Brown’s™ Drying Tower⁠ -One (1) Dr. Brown’s Natural Flow® Formula Mixing Pitcher, olive ⁠ ⁠ One (1) winner will be randomly chosen from all comments on Thursday, December 19th and announced in the comments below.⁠ Prize will be shipped in approximately a month and a half. (ATTENTION! BE CAUTIOUS OF FRAUDULENT ACCOUNTS CLAIMING TO BE DR. BROWN’S, WINNER IS ANNOUNCED BY US IN THE COMMENTS, YOU WILL NOT GET A PM FROM A DIFFERENT ACCOUNT. YOU WILL ONLY BE MESSAGED BY OUR VERIFIED ACCOUNT: drbrowns) ⁠ ⁠ This promotion is in no way sponsored, endorsed or administered by, or associated with Instagram. Valid in U.S. only. Void where prohibited. No purchase necessary to enter to win; see official rules at link in bio for more details.⁠ ⁠ #babybottle #feedingbaby #babyregistry",https://www.instagram.com/p/DDfzRgBJluh/,,,,https://d1cdkkfhgor70g.cloudfront.net/DDfzRgBJluh?postNativeId=18078785371585170,photo,,,1266,423,843,214864,0.005892099,2.5981139538677946,68725,0.018421244088759548,0,1
9/26/2024,11:16:18 a. m.,25/07/2025 11:01,19/11/2024 02:32,Babylist Baby Registry,babylist,An organized nursing cart can make all the difference during your pumping sessions. Sound on 😌✨ What must-have items do you keep handy? #breastfeeding #pumping #asmr #momessentials,https://www.instagram.com/reel/DAY1VgSvjnN/,,,,https://d1cdkkfhgor70g.cloudfront.net/DAY1VgSvjnN?postNativeId=18130208782369705,reel,,,452,423,29,655072,0.00069,-3.290678882,32638,0.013848887799497517,0,0
6/27/2024,10:00:09 a. m.,25/07/2025 11:01,22/08/2024 02:55,Elvie,elvie,IYKYK… 🧳🧳🧳🤦‍♀️,https://www.instagram.com/p/C8uZ2XVNhqV/,,,,https://d1cdkkfhgor70g.cloudfront.net/C8uZ2XVNhqV?postNativeId=17850066729202654,photo,,,436,423,13,380594,0.001145578,-1.981231593,20966,0.020795573786129926,0,0
7/25/2024,06:19:04 a. m.,25/07/2025 11:01,13/09/2024 06:39,Momcozy,momcozy,"*GIVEAWAY CLOSED* 🌸𝗕𝗿𝗲𝗮𝗸𝗶𝗻𝗴 𝗕𝗮𝗿𝗿𝗶𝗲𝗿𝘀: 𝗦𝗵𝗮𝗿𝗲 𝗬𝗼𝘂𝗿 𝗦𝘁𝗼𝗿𝗶𝗲𝘀 𝗮𝗻𝗱 𝗪𝗶𝗻 𝗜𝗻𝗰𝗿𝗲𝗱𝗶𝗯𝗹𝗲 𝗣𝗿𝗶𝘇𝗲𝘀! 🌸 Dear Moms, we're excited to hear your inspiring breastfeeding stories! 💬 𝐇𝐨𝐰 𝐭𝐨 𝐄𝐧𝐭𝐞𝐫: 1. Follow momcozy 2. Share your experience about what breastfeeding barriers you have encountered, and what supports have helped you overcome them. - By commenting below - Or, posting on your own page with the relevant hashtags: #MomcozyBreakingBarriers #MomcozyJourney *Each submission method earns you an extra chance to win! 📆 Event Duration: July 25 - August 7 (2 weeks) ✨𝐈𝐧𝐜𝐫𝐞𝐝𝐢𝐛𝐥𝐞 𝐏𝐫𝐢𝐳𝐞𝐬 🎁 - Each week, we'll select one ""Inspiring Mom"" to receive 𝗔 𝗕𝗜𝗚 𝗽𝗿𝗶𝘇𝗲 (🍼 Mobile Flow™ Breast Pump), a total of two lucky moms. - Additionally, ten lucky moms will be chosen to win our Momcozy Breastfeeding Energy Bag, filled with amazing products for you and your little one! We can't wait to be uplifted by your stories and support each other on this beautiful breastfeeding adventure! ❤️ #Momcozy #BeACozyMom #CozyPowerbyMomcozy #MomcozyBreakingBarriers #BreastfeedingSupport #HealthyMom #MomLife #MomTips #MomcozyJourney #RealSupportForBreastfeedingJourneys #MomcozyCareProgram #MomcozyRealSupport #Breastfeedingjourney #breastfeedingmama #WBW2024",https://www.instagram.com/p/C92Gz7HMISA/,,,,https://d1cdkkfhgor70g.cloudfront.net/C92Gz7HMISA?postNativeId=18027491300225934,photo,,,610,421,189,207746,0.002936278,1.2941979149821599,24992,0.024407810499359795,0,1
1/12/2024,03:52:33 p. m.,25/07/2025 11:01,07/03/2024 07:21,Dr. Brown's,drbrowns,"GIVEAWAY! Dr. Brown’s has products for every moment and milestone. ⁠ 💙 ⁠ ⁠ To enter:⁠ ⁠ - Like this post⁠ - Make sure you’re following drbrowns⁠ - Tag a parent friend. (Each additional tag on a separate line is an extra entry.) ⁠ ⁠ What is the prize?⁠ ⁠ -One (1) Dr. Brown’s® Lovey Pacifier and Teether Holder (Giraffe)⁠ -One (1) Dr. Brown’s™ Soft and Safe Baby Brush + Comb⁠ -One (1) Dr. Brown’s™ Flexees™ Beaded Teether Rings (Black, white, gray)⁠ -One (1) Dr. Brown’s® Milestones™ Cheers360™ Cup 10 oz/300 mL (Green)⁠ ⁠ One (1) winner will be randomly chosen from all comments on Thursday, January 18th and announced in the comments below.⁠ Prize will be shipped in approximately a month and a half. ⁠ ⁠ (ATTENTION! BE CAUTIOUS OF FRAUDULENT ACCOUNTS CLAIMING TO BE DR. BROWN’S, WINNER IS ANNOUNCED BY US IN THE COMMENTS, YOU WILL NOT GET A PM FROM A DIFFERENT ACCOUNT. YOU WILL ONLY BE MESSAGED BY OUR VERIFIED ACCOUNT: drbrowns) ⁠⁠⁠ ⁠ This promotion is in no way sponsored, endorsed or administered by, or associated with Instagram. Valid in U.S. only. Void where prohibited. No purchase necessary to enter to win; see official rules at link in bio for more details.⁠ ⁠ #babycup #babyteether #babypacifier",https://www.instagram.com/p/C2BBb6np8O_/,,,,https://d1cdkkfhgor70g.cloudfront.net/C2BBb6np8O_?postNativeId=18005794391255462,photo,,,1149,421,728,206630,0.005560664,2.4518078119308617,61665,0.018632936,0,1
12/23/2024,07:07:33 a. m.,25/07/2025 11:01,20/02/2025 23:56,Momcozy,momcozy,"Mamas, you’ve done it again this Christmas! 🎄 From making the magic happen to holding it all together, you’ve poured your heart into making the holidays special. Now it’s your turn—take a moment to give yourself some love. Drop a little thank-you note to YOU in the comments. 💌 We’ll pick 5 lucky moms to get a Momcozy Joy Box as a holiday treat. 🎁 Because behind all the magic, there’s you. And you deserve some, too. 🎉 Congrats to our lucky winners! 🎉 sherelkate babygirlsami reckless_babeeee driftwithgrace _favored_gurl Check your DMs for details—thanks to everyone who joined! ❤️ #Momcozy #BeACozyMom #CozyEvolution #CozyHoliday #MomcozyMoments #MomcozyJoyBox #Christmas #Christmastime #Holidayseason #ChristmasMagic #SelfLove",https://www.instagram.com/reel/DD7AXQZBJL5/,,,,https://d1cdkkfhgor70g.cloudfront.net/DD7AXQZBJL5?postNativeId=18315282967166913,reel,,,550,417,133,286592,0.001919105,-1.182406355,28132,0.019550689606142473,0,0
1/31/2024,12:08:12 p. m.,25/07/2025 11:01,29/03/2024 06:47,Momcozy,momcozy,This Valentine's Day isn't just about flowers and chocolates; it's a celebration of the miracle growing within—a tiny heartbeat that adds an extra layer to your love story. 💖🤰 We are now holding a giveaway on our official website to celebrate Valentine's Day. ✨Join now to win amazing prizes. Link in the bio. 👈 #momcozy #BeACozyMom #cozymoments #giftguide #valentinegiftideas #valentineday #valentinespecial #valentinegifts #valentinesgift #valentinesurprise #valentinedaygift #valentinesgifts,https://www.instagram.com/p/C2xi3EfteuZ/,,,,https://d1cdkkfhgor70g.cloudfront.net/C2xi3EfteuZ?postNativeId=18320844064185485,carousel,,,425,417,8,133907,0.003173845,1.3988918532044627,15081,0.028181155095815928,0,1
9/1/2024,07:00:33 a. m.,25/07/2025 11:01,26/10/2024 07:03,Medela,medela_us,"This week, we’re celebrating #WorkplaceLactationWeek! 💼✨ A big shoutout to all the amazing working mamas out there—you’re absolutely crushing it! #WorkMomLife isn’t easy, but having a Symphony in your pumping room definitely makes things smoother! And here’s a cool fact: In the U.S., it’s not just a thoughtful perk—it’s the law! Employers must provide a private, comfy space for moms to pump—no closets, bathrooms, or random spare rooms allowed. Because every working mom deserves the best support on her breastfeeding journey! 💛 🎥 marinastangl1",https://www.instagram.com/reel/C_YBuGUuxtu/,,,,https://d1cdkkfhgor70g.cloudfront.net/C_YBuGUuxtu?postNativeId=17956073213702239,reel,,,426,416,10,156335,0.002724918,1.2009847252519845,18048,0.023603723,1,0
8/23/2024,09:19:51 a. m.,25/07/2025 11:01,19/10/2024 07:13,Medela,medela_us,"We were very demure, very mindful in the making of our Easy Pour Breast Milk Storage Bags 💅 #demure #mindful #breastmilkstorage",https://www.instagram.com/reel/C_BGNg-O3kz/,,,,https://d1cdkkfhgor70g.cloudfront.net/C_BGNg-O3kz?postNativeId=18222516235304969,reel,,,447,415,32,156215,0.002861441,1.2611740563261211,19570,0.022841083,0,0
7/9/2024,11:00:34 a. m.,25/07/2025 11:01,03/09/2024 06:17,Babylist Baby Registry,babylist,Can you please just stay tiny forever????? 🥹 #cutebaby #parenting #baby,https://www.instagram.com/reel/C9NW3VzqWyZ/,,,,https://d1cdkkfhgor70g.cloudfront.net/C9NW3VzqWyZ?postNativeId=17975584106719747,reel,,,417,413,4,637176,0.00065445,-3.469418033,31056,0.013427357032457496,0,0
8/23/2024,03:59:22 p. m.,25/07/2025 11:01,17/10/2024 15:07,Dr. Brown's,drbrowns,"Happy Friday! 💙 Let’s celebrate the weekend with a GIVEAWAY. ⁠ ⁠ To enter:⁠ ⁠ 1. Like this post⁠ 2. Make sure you’re following drbrowns⁠ 3. Tag a parent friend. (Each additional tag on a separate line is an extra entry.) ⁠ ⁠ What is the prize?⁠ -One (1) Dr. Brown’s™ Bottle Sterilizer and Dryer⁠ -One (1) Dr. Brown’s Natural Flow® Anti-Colic Options+™ Narrow Baby Bottle 8oz/250mL, 2-Pack (Squirrel/Goat)⁠ -One (1) Dr. Brown’s™ Lovey Blanket Pacifier and Teether Holder⁠ -One (1) Dr. Brown’s™ Options+™ Dishwasher Basket⁠ ⁠ One (1) winner will be randomly chosen from all comments on Thursday, August 29th and announced in the comments below.⁠ (ATTENTION! BE CAUTIOUS OF FRAUDULENT ACCOUNTS CLAIMING TO BE DR. BROWN’S, WINNER IS ANNOUNCED BY US IN THE COMMENTS, YOU WILL NOT GET A PM FROM A DIFFERENT ACCOUNT. YOU WILL ONLY BE MESSAGED BY OUR VERIFIED ACCOUNT: drbrowns) ⁠ ⁠ This promotion is in no way sponsored, endorsed or administered by, or associated with Instagram. Valid in U.S. only. Void where prohibited. No purchase necessary to enter to win; see official rules at link in bio for more details.⁠ ⁠ #babybottlesterilizer #ParentingCommunity #babygear",https://www.instagram.com/p/C_B0R2ppPLf/,,,,https://d1cdkkfhgor70g.cloudfront.net/C_B0R2ppPLf?postNativeId=18031391501183576,photo,,,1253,411,842,213967,0.005856043,2.5821963034870046,70278,0.017829193,0,1
